time;power;th_amb;th_amb_prev_day;is_workday
2021-05-14 05:00:00;0.0;8.5;6.0;1
2021-05-14 06:00:00;0.0;9.8;7.6;1
2021-05-14 07:00:00;0.0;12.3;12.7;1
2021-05-14 08:00:00;0.0;13.0;15.5;1
2021-05-14 09:00:00;0.0;15.1;16.3;1
2021-05-14 10:00:00;0.0;15.2;17.6;1
2021-05-14 11:00:00;0.0;14.9;17.2;1
2021-05-14 12:00:00;0.0;16.0;19.1;1
2021-05-14 13:00:00;0.0;14.1;18.4;1
2021-05-14 14:00:00;0.0;16.3;19.5;1
2021-05-14 15:00:00;0.0;16.2;18.2;1
2021-05-14 16:00:00;0.0;16.0;17.3;1
2021-05-14 17:00:00;0.0;16.5;15.3;1
2021-05-14 18:00:00;0.0;14.8;13.4;1
2021-05-14 19:00:00;0.0;12.5;12.2;1
2021-05-14 20:00:00;0.0;10.7;12.0;1
2021-05-14 21:00:00;0.0;9.7;11.6;1
2021-05-14 22:00:00;0.0;9.9;11.9;1
2021-05-14 23:00:00;0.0;10.1;11.3;1
2021-05-15 00:00:00;0.0;9.2;10.7;0
2021-05-15 01:00:00;0.0;8.4;10.4;0
2021-05-15 02:00:00;0.0;8.1;9.4;0
2021-05-15 03:00:00;0.0;8.5;8.5;0
2021-05-15 04:00:00;0.0;9.0;8.2;0
2021-05-15 05:00:00;0.0;8.9;8.5;0
2021-05-15 06:00:00;0.0;9.4;9.8;0
2021-05-15 07:00:00;0.0;9.5;12.3;0
2021-05-15 08:00:00;0.0;9.8;13.0;0
2021-05-15 09:00:00;0.0;10.7;15.1;0
2021-05-15 10:00:00;0.0;12.2;15.2;0
2021-05-15 11:00:00;0.0;11.4;14.9;0
2021-05-15 12:00:00;0.0;11.8;16.0;0
2021-05-15 13:00:00;0.0;13.4;14.1;0
2021-05-15 14:00:00;0.0;13.4;16.3;0
2021-05-15 15:00:00;0.0;12.0;16.2;0
2021-05-15 16:00:00;0.0;11.6;16.0;0
2021-05-15 17:00:00;0.0;11.8;16.5;0
2021-05-15 18:00:00;0.0;11.6;14.8;0
2021-05-15 19:00:00;0.0;11.4;12.5;0
2021-05-15 20:00:00;0.0;11.3;10.7;0
2021-05-15 21:00:00;0.0;10.4;9.7;0
2021-05-15 22:00:00;0.0;9.4;9.9;0
2021-05-15 23:00:00;0.0;10.6;10.1;0
2021-05-16 00:00:00;0.0;10.6;9.2;0
2021-05-16 01:00:00;0.0;10.2;8.4;0
2021-05-16 02:00:00;0.0;10.0;8.1;0
2021-05-16 03:00:00;0.0;9.7;8.5;0
2021-05-16 04:00:00;0.0;8.8;9.0;0
2021-05-16 05:00:00;0.0;8.2;8.9;0
2021-05-16 06:00:00;0.0;10.4;9.4;0
2021-05-16 07:00:00;0.0;10.4;9.5;0
2021-05-16 08:00:00;0.0;9.8;9.8;0
2021-05-16 09:00:00;0.0;10.6;10.7;0
2021-05-16 10:00:00;0.0;11.4;12.2;0
2021-05-16 11:00:00;0.0;12.6;11.4;0
2021-05-16 12:00:00;0.0;13.9;11.8;0
2021-05-16 13:00:00;0.0;14.6;13.4;0
2021-05-16 14:00:00;0.0;14.6;13.4;0
2021-05-16 15:00:00;0.0;14.2;12.0;0
2021-05-16 16:00:00;0.0;14.9;11.6;0
2021-05-16 17:00:00;0.0;12.7;11.8;0
2021-05-16 18:00:00;0.0;10.2;11.6;0
2021-05-16 19:00:00;0.0;10.4;11.4;0
2021-05-16 20:00:00;0.0;9.0;11.3;0
2021-05-16 21:00:00;0.0;8.2;10.4;0
2021-05-16 22:00:00;0.0;7.9;9.4;0
2021-05-16 23:00:00;0.0;8.3;10.6;0
2021-05-17 00:00:00;0.0;7.9;10.6;1
2021-05-17 01:00:00;0.0;8.1;10.2;1
2021-05-17 02:00:00;0.0;8.4;10.0;1
2021-05-17 03:00:00;0.0;8.6;9.7;1
2021-05-17 04:00:00;0.0;8.7;8.8;1
2021-05-17 05:00:00;0.0;9.0;8.2;1
2021-05-17 06:00:00;0.0;9.7;10.4;1
2021-05-17 07:00:00;0.0;10.6;10.4;1
2021-05-17 08:00:00;0.0;10.7;9.8;1
2021-05-17 09:00:00;0.0;12.1;10.6;1
2021-05-17 10:00:00;0.0;12.8;11.4;1
2021-05-17 11:00:00;0.0;12.2;12.6;1
2021-05-17 12:00:00;0.0;12.5;13.9;1
2021-05-17 13:00:00;0.0;11.1;14.6;1
2021-05-17 14:00:00;0.0;12.7;14.6;1
2021-05-17 15:00:00;0.0;11.7;14.2;1
2021-05-17 16:00:00;0.0;12.4;14.9;1
2021-05-17 17:00:00;0.0;11.0;12.7;1
2021-05-17 18:00:00;0.0;10.9;10.2;1
2021-05-17 19:00:00;0.0;10.7;10.4;1
2021-05-17 20:00:00;0.0;9.9;9.0;1
2021-05-17 21:00:00;0.0;9.5;8.2;1
2021-05-17 22:00:00;0.0;8.5;7.9;1
2021-05-17 23:00:00;0.0;7.1;8.3;1
2021-05-18 00:00:00;0.0;7.6;7.9;1
2021-05-18 01:00:00;0.0;7.6;8.1;1
2021-05-18 02:00:00;0.0;8.1;8.4;1
2021-05-18 03:00:00;0.0;8.2;8.6;1
2021-05-18 04:00:00;0.0;8.8;8.7;1
2021-05-18 05:00:00;0.0;9.1;9.0;1
2021-05-18 06:00:00;0.0;9.7;9.7;1
2021-05-18 07:00:00;0.0;9.8;10.6;1
2021-05-18 08:00:00;0.0;11.0;10.7;1
2021-05-18 09:00:00;0.0;10.4;12.1;1
2021-05-18 10:00:00;0.0;11.2;12.8;1
2021-05-18 11:00:00;0.0;12.6;12.2;1
2021-05-18 12:00:00;0.0;12.8;12.5;1
2021-05-18 13:00:00;0.0;14.3;11.1;1
2021-05-18 14:00:00;0.0;10.0;12.7;1
2021-05-18 15:00:00;0.0;11.5;11.7;1
2021-05-18 16:00:00;0.0;12.6;12.4;1
2021-05-18 17:00:00;0.0;11.7;11.0;1
2021-05-18 18:00:00;0.0;10.3;10.9;1
2021-05-18 19:00:00;0.0;10.8;10.7;1
2021-05-18 20:00:00;0.0;9.4;9.9;1
2021-05-18 21:00:00;0.0;8.4;9.5;1
2021-05-18 22:00:00;0.0;7.6;8.5;1
2021-05-18 23:00:00;0.0;7.1;7.1;1
2021-05-19 00:00:00;0.0;6.5;7.6;1
2021-05-19 01:00:00;0.0;6.3;7.6;1
2021-05-19 02:00:00;0.0;6.3;8.1;1
2021-05-19 03:00:00;0.0;6.4;8.2;1
2021-05-19 04:00:00;0.0;6.6;8.8;1
2021-05-19 05:00:00;0.0;6.9;9.1;1
2021-05-19 06:00:00;0.0;7.9;9.7;1
2021-05-19 07:00:00;0.0;9.7;9.8;1
2021-05-19 08:00:00;0.0;10.8;11.0;1
2021-05-19 09:00:00;0.0;12.4;10.4;1
2021-05-19 10:00:00;0.0;12.2;11.2;1
2021-05-19 11:00:00;0.0;13.1;12.6;1
2021-05-19 12:00:00;0.0;13.6;12.8;1
2021-05-19 13:00:00;0.0;14.4;14.3;1
2021-05-19 14:00:00;0.0;10.9;10.0;1
2021-05-19 15:00:00;0.0;10.7;11.5;1
2021-05-19 16:00:00;0.0;12.4;12.6;1
2021-05-19 17:00:00;0.0;12.3;11.7;1
2021-05-19 18:00:00;0.0;11.7;10.3;1
2021-05-19 19:00:00;0.0;10.0;10.8;1
2021-05-19 20:00:00;0.0;10.0;9.4;1
2021-05-19 21:00:00;0.0;8.9;8.4;1
2021-05-19 22:00:00;0.0;8.9;7.6;1
2021-05-19 23:00:00;0.0;8.4;7.1;1
2021-05-20 00:00:00;0.0;8.3;6.5;1
2021-05-20 01:00:00;0.0;8.4;6.3;1
2021-05-20 02:00:00;0.0;8.7;6.3;1
2021-05-20 03:00:00;0.0;9.0;6.4;1
2021-05-20 04:00:00;0.0;9.0;6.6;1
2021-05-20 05:00:00;0.0;8.8;6.9;1
2021-05-20 06:00:00;0.0;9.6;7.9;1
2021-05-20 07:00:00;0.0;9.7;9.7;1
2021-05-20 08:00:00;0.0;9.3;10.8;1
2021-05-20 09:00:00;0.0;9.8;12.4;1
2021-05-20 10:00:00;0.0;12.3;12.2;1
2021-05-20 11:00:00;0.0;13.4;13.1;1
2021-05-20 12:00:00;0.0;15.0;13.6;1
2021-05-20 13:00:00;0.0;16.3;14.4;1
2021-05-20 14:00:00;0.0;15.9;10.9;1
2021-05-20 15:00:00;0.0;15.7;10.7;1
2021-05-20 16:00:00;0.0;16.0;12.4;1
2021-05-20 17:00:00;0.0;14.5;12.3;1
2021-05-20 18:00:00;0.0;14.4;11.7;1
2021-05-20 19:00:00;0.0;14.1;10.0;1
2021-05-20 20:00:00;0.0;13.8;10.0;1
2021-05-20 21:00:00;0.0;13.0;8.9;1
2021-05-20 22:00:00;0.0;12.9;8.9;1
2021-05-20 23:00:00;0.0;12.8;8.4;1
2021-05-21 00:00:00;0.0;13.1;8.3;1
2021-05-21 01:00:00;0.0;12.8;8.4;1
2021-05-21 02:00:00;0.0;13.1;8.7;1
2021-05-21 03:00:00;0.0;12.8;9.0;1
2021-05-21 04:00:00;0.0;12.8;9.0;1
2021-05-21 05:00:00;0.0;12.8;8.8;1
2021-05-21 06:00:00;0.0;13.1;9.6;1
2021-05-21 07:00:00;0.0;13.4;9.7;1
2021-05-21 08:00:00;0.0;13.4;9.3;1
2021-05-21 09:00:00;0.0;15.0;9.8;1
2021-05-21 10:00:00;0.0;14.4;12.3;1
2021-05-21 11:00:00;0.0;15.0;13.4;1
2021-05-21 12:00:00;0.0;16.0;15.0;1
2021-05-21 13:00:00;0.0;16.7;16.3;1
2021-05-21 14:00:00;0.0;16.2;15.9;1
2021-05-21 15:00:00;0.0;16.9;15.7;1
2021-05-21 16:00:00;0.0;16.9;16.0;1
2021-05-21 17:00:00;0.0;14.7;14.5;1
2021-05-21 18:00:00;0.0;14.7;14.4;1
2021-05-21 19:00:00;0.0;14.3;14.1;1
2021-05-21 20:00:00;0.0;9.8;13.8;1
2021-05-21 21:00:00;0.0;8.8;13.0;1
2021-05-21 22:00:00;0.0;8.9;12.9;1
2021-05-21 23:00:00;0.0;9.4;12.8;1
2021-05-22 00:00:00;0.0;8.8;13.1;0
2021-05-22 01:00:00;0.0;8.8;12.8;0
2021-05-22 02:00:00;0.0;8.6;13.1;0
2021-05-22 03:00:00;0.0;8.7;12.8;0
2021-05-22 04:00:00;0.0;9.0;12.8;0
2021-05-22 05:00:00;0.0;9.4;12.8;0
2021-05-22 06:00:00;0.0;10.0;13.1;0
2021-05-22 07:00:00;0.0;10.2;13.4;0
2021-05-22 08:00:00;0.0;9.7;13.4;0
2021-05-22 09:00:00;0.0;9.5;15.0;0
2021-05-22 10:00:00;0.0;10.2;14.4;0
2021-05-22 11:00:00;0.0;10.4;15.0;0
2021-05-22 12:00:00;0.0;11.5;16.0;0
2021-05-22 13:00:00;0.0;11.6;16.7;0
2021-05-22 14:00:00;0.0;11.8;16.2;0
2021-05-22 15:00:00;0.0;11.4;16.9;0
2021-05-22 16:00:00;0.0;10.9;16.9;0
2021-05-22 17:00:00;0.0;10.6;14.7;0
2021-05-22 18:00:00;0.0;10.4;14.7;0
2021-05-22 19:00:00;0.0;10.2;14.3;0
2021-05-22 20:00:00;0.0;10.0;9.8;0
2021-05-22 21:00:00;0.0;9.6;8.8;0
2021-05-22 22:00:00;0.0;9.7;8.9;0
2021-05-22 23:00:00;0.0;9.5;9.4;0
2021-05-23 00:00:00;0.0;9.6;8.8;0
2021-05-23 01:00:00;0.0;9.7;8.8;0
2021-05-23 02:00:00;0.0;9.6;8.6;0
2021-05-23 03:00:00;0.0;9.1;8.7;0
2021-05-23 04:00:00;0.0;8.9;9.0;0
2021-05-23 05:00:00;0.0;9.2;9.4;0
2021-05-23 06:00:00;0.0;9.1;10.0;0
2021-05-23 07:00:00;0.0;8.8;10.2;0
2021-05-23 08:00:00;0.0;10.3;9.7;0
2021-05-23 09:00:00;0.0;11.3;9.5;0
2021-05-23 10:00:00;0.0;12.0;10.2;0
2021-05-23 11:00:00;0.0;13.0;10.4;0
2021-05-23 12:00:00;0.0;14.2;11.5;0
2021-05-23 13:00:00;0.0;14.2;11.6;0
2021-05-23 14:00:00;0.0;14.9;11.8;0
2021-05-23 15:00:00;0.0;14.5;11.4;0
2021-05-23 16:00:00;0.0;15.1;10.9;0
2021-05-23 17:00:00;0.0;15.0;10.6;0
2021-05-23 18:00:00;0.0;14.7;10.4;0
2021-05-23 19:00:00;0.0;13.1;10.2;0
2021-05-23 20:00:00;0.0;10.5;10.0;0
2021-05-23 21:00:00;0.0;8.8;9.6;0
2021-05-23 22:00:00;0.0;8.7;9.7;0
2021-05-23 23:00:00;0.0;8.1;9.5;0
2021-05-24 00:00:00;0.0;6.8;9.6;1
2021-05-24 01:00:00;0.0;8.1;9.7;1
2021-05-24 02:00:00;0.0;9.3;9.6;1
2021-05-24 03:00:00;0.0;10.3;9.1;1
2021-05-24 04:00:00;0.0;10.5;8.9;1
2021-05-24 05:00:00;0.0;12.2;9.2;1
2021-05-24 06:00:00;0.0;13.0;9.1;1
2021-05-24 07:00:00;0.0;14.6;8.8;1
2021-05-24 08:00:00;0.0;16.2;10.3;1
2021-05-24 09:00:00;0.0;16.3;11.3;1
2021-05-24 10:00:00;0.0;16.3;12.0;1
2021-05-24 11:00:00;0.0;14.1;13.0;1
2021-05-24 12:00:00;0.0;12.9;14.2;1
2021-05-24 13:00:00;0.0;12.3;14.2;1
2021-05-24 14:00:00;0.0;13.0;14.9;1
2021-05-24 15:00:00;0.0;13.3;14.5;1
2021-05-24 16:00:00;0.0;12.5;15.1;1
2021-05-24 17:00:00;0.0;12.8;15.0;1
2021-05-24 18:00:00;0.0;13.8;14.7;1
2021-05-24 19:00:00;0.0;12.8;13.1;1
2021-05-24 20:00:00;0.0;12.0;10.5;1
2021-05-24 21:00:00;0.0;9.8;8.8;1
2021-05-24 22:00:00;0.0;9.2;8.7;1
2021-05-24 23:00:00;0.0;9.7;8.1;1
2021-05-25 00:00:00;0.0;9.6;6.8;1
2021-05-25 01:00:00;0.0;9.4;8.1;1
2021-05-25 02:00:00;0.0;9.2;9.3;1
2021-05-25 03:00:00;0.0;8.7;10.3;1
2021-05-25 04:00:00;0.0;8.2;10.5;1
2021-05-25 05:00:00;0.0;7.4;12.2;1
2021-05-25 06:00:00;0.0;8.0;13.0;1
2021-05-25 07:00:00;0.0;7.8;14.6;1
2021-05-25 08:00:00;0.0;8.3;16.2;1
2021-05-25 09:00:00;0.0;8.7;16.3;1
2021-05-25 10:00:00;0.0;10.3;16.3;1
2021-05-25 11:00:00;0.0;8.9;14.1;1
2021-05-25 12:00:00;0.0;10.2;12.9;1
2021-05-25 13:00:00;0.0;9.1;12.3;1
2021-05-25 14:00:00;0.0;10.6;13.0;1
2021-05-25 15:00:00;0.0;9.7;13.3;1
2021-05-25 16:00:00;0.0;9.5;12.5;1
2021-05-25 17:00:00;0.0;9.8;12.8;1
2021-05-25 18:00:00;0.0;9.5;13.8;1
2021-05-25 19:00:00;0.0;9.1;12.8;1
2021-05-25 20:00:00;0.0;9.0;12.0;1
2021-05-25 21:00:00;0.0;9.0;9.8;1
2021-05-25 22:00:00;0.0;8.9;9.2;1
2021-05-25 23:00:00;0.0;8.9;9.7;1
2021-05-26 00:00:00;0.0;8.6;9.6;1
2021-05-26 01:00:00;0.0;8.7;9.4;1
2021-05-26 02:00:00;0.0;8.7;9.2;1
2021-05-26 03:00:00;0.0;8.8;8.7;1
2021-05-26 04:00:00;0.0;8.7;8.2;1
2021-05-26 05:00:00;0.0;8.6;7.4;1
2021-05-26 06:00:00;0.0;8.8;8.0;1
2021-05-26 07:00:00;0.0;9.4;7.8;1
2021-05-26 08:00:00;0.0;9.7;8.3;1
2021-05-26 09:00:00;0.0;10.3;8.7;1
2021-05-26 10:00:00;0.0;11.4;10.3;1
2021-05-26 11:00:00;0.0;11.6;8.9;1
2021-05-26 12:00:00;0.0;12.1;10.2;1
2021-05-26 13:00:00;0.0;13.8;9.1;1
2021-05-26 14:00:00;0.0;13.3;10.6;1
2021-05-26 15:00:00;0.0;11.1;9.7;1
2021-05-26 16:00:00;0.0;12.6;9.5;1
2021-05-26 17:00:00;0.0;10.2;9.8;1
2021-05-26 18:00:00;0.0;10.9;9.5;1
2021-05-26 19:00:00;0.0;10.7;9.1;1
2021-05-26 20:00:00;0.0;10.0;9.0;1
2021-05-26 21:00:00;0.0;9.7;9.0;1
2021-05-26 22:00:00;0.0;9.3;8.9;1
2021-05-26 23:00:00;0.0;9.3;8.9;1
2021-05-27 00:00:00;0.0;9.9;8.6;1
2021-05-27 01:00:00;0.0;10.1;8.7;1
2021-05-27 02:00:00;0.0;10.0;8.7;1
2021-05-27 03:00:00;0.0;10.0;8.8;1
2021-05-27 04:00:00;0.0;10.1;8.7;1
2021-05-27 05:00:00;0.0;9.7;8.6;1
2021-05-27 06:00:00;0.0;9.1;8.8;1
2021-05-27 07:00:00;0.0;9.0;9.4;1
2021-05-27 08:00:00;0.0;9.2;9.7;1
2021-05-27 09:00:00;0.0;9.6;10.3;1
2021-05-27 10:00:00;0.0;9.8;11.4;1
2021-05-27 11:00:00;0.0;10.1;11.6;1
2021-05-27 12:00:00;0.0;10.1;12.1;1
2021-05-27 13:00:00;0.0;10.4;13.8;1
2021-05-27 14:00:00;0.0;10.9;13.3;1
2021-05-27 15:00:00;0.0;10.8;11.1;1
2021-05-27 16:00:00;0.0;10.6;12.6;1
2021-05-27 17:00:00;0.0;9.9;10.2;1
2021-05-27 18:00:00;0.0;10.2;10.9;1
2021-05-27 19:00:00;0.0;10.0;10.7;1
2021-05-27 20:00:00;0.0;9.9;10.0;1
2021-05-27 21:00:00;0.0;9.7;9.7;1
2021-05-27 22:00:00;0.0;9.9;9.3;1
2021-05-27 23:00:00;0.0;8.8;9.3;1
2021-05-28 00:00:00;0.0;9.1;9.9;1
2021-05-28 01:00:00;0.0;9.1;10.1;1
2021-05-28 02:00:00;0.0;8.7;10.0;1
2021-05-28 03:00:00;0.0;8.7;10.0;1
2021-05-28 04:00:00;0.0;8.8;10.1;1
2021-05-28 05:00:00;0.0;8.9;9.7;1
2021-05-28 06:00:00;0.0;10.1;9.1;1
2021-05-28 07:00:00;0.0;11.7;9.0;1
2021-05-28 08:00:00;0.0;13.4;9.2;1
2021-05-28 09:00:00;0.0;14.3;9.6;1
2021-05-28 10:00:00;0.0;14.0;9.8;1
2021-05-28 11:00:00;0.0;15.2;10.1;1
2021-05-28 12:00:00;0.0;16.7;10.1;1
2021-05-28 13:00:00;0.0;17.8;10.4;1
2021-05-28 14:00:00;0.0;16.6;10.9;1
2021-05-28 15:00:00;0.0;18.1;10.8;1
2021-05-28 16:00:00;0.0;18.4;10.6;1
2021-05-28 17:00:00;0.0;17.9;9.9;1
2021-05-28 18:00:00;0.0;16.7;10.2;1
2021-05-28 19:00:00;0.0;14.2;10.0;1
2021-05-28 20:00:00;0.0;11.8;9.9;1
2021-05-28 21:00:00;0.0;9.7;9.7;1
2021-05-28 22:00:00;0.0;8.8;9.9;1
2021-05-28 23:00:00;0.0;7.9;8.8;1
2021-05-29 00:00:00;0.0;7.1;9.1;0
2021-05-29 01:00:00;0.0;6.8;9.1;0
2021-05-29 02:00:00;0.0;6.6;8.7;0
2021-05-29 03:00:00;0.0;5.8;8.7;0
2021-05-29 04:00:00;0.0;5.5;8.8;0
2021-05-29 05:00:00;0.0;5.8;8.9;0
2021-05-29 06:00:00;0.0;8.4;10.1;0
2021-05-29 07:00:00;0.0;13.1;11.7;0
2021-05-29 08:00:00;0.0;15.0;13.4;0
2021-05-29 09:00:00;0.0;16.1;14.3;0
2021-05-29 10:00:00;0.0;16.0;14.0;0
2021-05-29 11:00:00;0.0;16.7;15.2;0
2021-05-29 12:00:00;0.0;17.4;16.7;0
2021-05-29 13:00:00;0.0;16.9;17.8;0
2021-05-29 14:00:00;0.0;17.8;16.6;0
2021-05-29 15:00:00;0.0;17.8;18.1;0
2021-05-29 16:00:00;0.0;17.7;18.4;0
2021-05-29 17:00:00;0.0;16.9;17.9;0
2021-05-29 18:00:00;0.0;16.6;16.7;0
2021-05-29 19:00:00;0.0;14.7;14.2;0
2021-05-29 20:00:00;0.0;12.9;11.8;0
2021-05-29 21:00:00;0.0;10.9;9.7;0
2021-05-29 22:00:00;0.0;9.5;8.8;0
2021-05-29 23:00:00;0.0;8.6;7.9;0
2021-05-30 00:00:00;0.0;8.0;7.1;0
2021-05-30 01:00:00;0.0;7.5;6.8;0
2021-05-30 02:00:00;0.0;6.9;6.6;0
2021-05-30 03:00:00;0.0;6.8;5.8;0
2021-05-30 04:00:00;0.0;5.7;5.5;0
2021-05-30 05:00:00;0.0;6.0;5.8;0
2021-05-30 06:00:00;0.0;8.4;8.4;0
2021-05-30 07:00:00;0.0;13.9;13.1;0
2021-05-30 08:00:00;0.0;16.9;15.0;0
2021-05-30 09:00:00;0.0;18.5;16.1;0
2021-05-30 10:00:00;0.0;18.7;16.0;0
2021-05-30 11:00:00;0.0;19.3;16.7;0
2021-05-30 12:00:00;0.0;20.7;17.4;0
2021-05-30 13:00:00;0.0;20.8;16.9;0
2021-05-30 14:00:00;0.0;21.3;17.8;0
2021-05-30 15:00:00;0.0;21.7;17.8;0
2021-05-30 16:00:00;0.0;20.7;17.7;0
2021-05-30 17:00:00;0.0;20.0;16.9;0
2021-05-30 18:00:00;0.0;19.4;16.6;0
2021-05-30 19:00:00;0.0;19.1;14.7;0
2021-05-30 20:00:00;0.0;17.3;12.9;0
2021-05-30 21:00:00;0.0;16.9;10.9;0
2021-05-30 22:00:00;0.0;13.7;9.5;0
2021-05-30 23:00:00;0.0;11.8;8.6;0
2021-05-31 00:00:00;0.0;10.7;8.0;1
2021-05-31 01:00:00;0.0;9.8;7.5;1
2021-05-31 02:00:00;0.0;9.2;6.9;1
2021-05-31 03:00:00;0.0;8.5;6.8;1
2021-05-31 04:00:00;0.0;8.4;5.7;1
2021-05-31 05:00:00;0.0;8.6;6.0;1
2021-05-31 06:00:00;0.0;11.1;8.4;1
2021-05-31 07:00:00;0.0;16.9;13.9;1
2021-05-31 08:00:00;0.0;19.9;16.9;1
2021-05-31 09:00:00;0.0;20.9;18.5;1
2021-05-31 10:00:00;0.0;20.9;18.7;1
2021-05-31 11:00:00;0.0;21.5;19.3;1
2021-05-31 12:00:00;0.0;22.1;20.7;1
2021-05-31 13:00:00;0.0;22.2;20.8;1
2021-05-31 14:00:00;0.0;22.5;21.3;1
2021-05-31 15:00:00;0.0;22.8;21.7;1
2021-05-31 16:00:00;0.0;22.4;20.7;1
2021-05-31 17:00:00;0.0;22.2;20.0;1
2021-05-31 18:00:00;0.0;21.1;19.4;1
2021-05-31 19:00:00;0.0;19.2;19.1;1
2021-05-31 20:00:00;0.0;17.7;17.3;1
2021-05-31 21:00:00;0.0;14.4;16.9;1
2021-05-31 22:00:00;0.0;12.7;13.7;1
2021-05-31 23:00:00;0.0;11.3;11.8;1
2021-06-01 00:00:00;0.0;9.7;10.7;1
2021-06-01 01:00:00;0.0;10.3;9.8;1
2021-06-01 02:00:00;0.0;10.3;9.2;1
2021-06-01 03:00:00;0.0;9.0;8.5;1
2021-06-01 04:00:00;0.0;7.9;8.4;1
2021-06-01 05:00:00;0.0;8.7;8.6;1
2021-06-01 06:00:00;0.0;11.7;11.1;1
2021-06-01 07:00:00;0.0;18.6;16.9;1
2021-06-01 08:00:00;0.0;20.6;19.9;1
2021-06-01 09:00:00;0.0;21.5;20.9;1
2021-06-01 10:00:00;0.0;21.7;20.9;1
2021-06-01 11:00:00;0.0;22.6;21.5;1
2021-06-01 12:00:00;0.0;24.0;22.1;1
2021-06-01 13:00:00;0.0;24.9;22.2;1
2021-06-01 14:00:00;0.0;25.5;22.5;1
2021-06-01 15:00:00;0.0;25.1;22.8;1
2021-06-01 16:00:00;0.0;24.4;22.4;1
2021-06-01 17:00:00;0.0;23.6;22.2;1
2021-06-01 18:00:00;0.0;22.7;21.1;1
2021-06-01 19:00:00;0.0;20.3;19.2;1
2021-06-01 20:00:00;0.0;17.4;17.7;1
2021-06-01 21:00:00;0.0;15.4;14.4;1
2021-06-01 22:00:00;0.0;13.7;12.7;1
2021-06-01 23:00:00;0.0;12.4;11.3;1
2021-06-02 00:00:00;0.0;11.4;9.7;1
2021-06-02 01:00:00;0.0;10.9;10.3;1
2021-06-02 02:00:00;0.0;10.0;10.3;1
2021-06-02 03:00:00;0.0;9.7;9.0;1
2021-06-02 04:00:00;0.0;9.5;7.9;1
2021-06-02 05:00:00;0.0;9.9;8.7;1
2021-06-02 06:00:00;0.0;13.1;11.7;1
2021-06-02 07:00:00;0.0;19.2;18.6;1
2021-06-02 08:00:00;0.0;22.6;20.6;1
2021-06-02 09:00:00;0.0;24.1;21.5;1
2021-06-02 10:00:00;0.0;24.5;21.7;1
2021-06-02 11:00:00;0.0;24.7;22.6;1
2021-06-02 12:00:00;0.0;25.5;24.0;1
2021-06-02 13:00:00;0.0;26.1;24.9;1
2021-06-02 14:00:00;0.0;26.3;25.5;1
2021-06-02 15:00:00;0.0;26.7;25.1;1
2021-06-02 16:00:00;0.0;27.1;24.4;1
2021-06-02 17:00:00;0.0;27.0;23.6;1
2021-06-02 18:00:00;0.0;26.4;22.7;1
2021-06-02 19:00:00;0.0;22.9;20.3;1
2021-06-02 20:00:00;0.0;19.5;17.4;1
2021-06-02 21:00:00;0.0;19.7;15.4;1
2021-06-02 22:00:00;0.0;18.2;13.7;1
2021-06-02 23:00:00;0.0;17.0;12.4;1
2021-06-03 00:00:00;0.0;16.0;11.4;1
2021-06-03 01:00:00;0.0;15.2;10.9;1
2021-06-03 02:00:00;0.0;14.9;10.0;1
2021-06-03 03:00:00;0.0;16.4;9.7;1
2021-06-03 04:00:00;0.0;15.5;9.5;1
2021-06-03 05:00:00;0.0;17.2;9.9;1
2021-06-03 06:00:00;0.0;19.4;13.1;1
2021-06-03 07:00:00;0.0;20.0;19.2;1
2021-06-03 08:00:00;0.0;21.1;22.6;1
2021-06-03 09:00:00;0.0;20.2;24.1;1
2021-06-03 10:00:00;0.0;21.6;24.5;1
2021-06-03 11:00:00;0.0;21.7;24.7;1
2021-06-03 12:00:00;0.0;21.4;25.5;1
2021-06-03 13:00:00;0.0;22.4;26.1;1
2021-06-03 14:00:00;0.0;23.0;26.3;1
2021-06-03 15:00:00;0.0;22.2;26.7;1
2021-06-03 16:00:00;0.0;22.5;27.1;1
2021-06-03 17:00:00;0.0;23.4;27.0;1
2021-06-03 18:00:00;0.0;23.2;26.4;1
2021-06-03 19:00:00;0.0;21.5;22.9;1
2021-06-03 20:00:00;0.0;20.3;19.5;1
2021-06-03 21:00:00;0.0;19.0;19.7;1
2021-06-03 22:00:00;0.0;18.8;18.2;1
2021-06-03 23:00:00;0.0;18.4;17.0;1
2021-06-04 00:00:00;0.0;18.3;16.0;1
2021-06-04 01:00:00;0.0;17.6;15.2;1
2021-06-04 02:00:00;0.0;17.5;14.9;1
2021-06-04 03:00:00;0.0;17.2;16.4;1
2021-06-04 04:00:00;0.0;17.3;15.5;1
2021-06-04 05:00:00;0.0;17.6;17.2;1
2021-06-04 06:00:00;0.0;18.6;19.4;1
2021-06-04 07:00:00;0.0;21.2;20.0;1
2021-06-04 08:00:00;0.0;22.5;21.1;1
2021-06-04 09:00:00;0.0;23.5;20.2;1
2021-06-04 10:00:00;0.0;24.4;21.6;1
2021-06-04 11:00:00;0.0;25.0;21.7;1
2021-06-04 12:00:00;0.0;25.8;21.4;1
2021-06-04 13:00:00;0.0;26.2;22.4;1
2021-06-04 14:00:00;0.0;26.2;23.0;1
2021-06-04 15:00:00;0.0;23.2;22.2;1
2021-06-04 16:00:00;0.0;20.6;22.5;1
2021-06-04 17:00:00;0.0;21.6;23.4;1
